username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Shuj'",ChocMilkSheikh,2018-05-19 04:47,1262,3537,"When you end up with Camilla as your mother-in-law and not Princess Diana #RoyalWedding #HarryandMeghan pic.twitter.com/fUaro3sv6q",,,#RoyalWedding #HarryandMeghan,"997806006796193792",https://twitter.com/ChocMilkSheikh/status/997806006796193792
"🇷🇼you can rest now",agapetamar,2018-05-19 04:47,18,64,"when they were making their vows, “for richer or poorer“, my dad immediately said “they don’t have to worry about that one“ #RoyalWedding #HarryandMeghan pic.twitter.com/C4aXVmv61U",,,#RoyalWedding #HarryandMeghan,"997805991482847233",https://twitter.com/agapetamar/status/997805991482847233
"The Crown Chronicles",crownchronicles,2018-05-19 04:46,30,81,"The Duke and Duchess make their vows. #RoyalWedding #HarryandMeghan pic.twitter.com/Z01MozqIfN",,,#RoyalWedding #HarryandMeghan,"997805808489500673",https://twitter.com/crownchronicles/status/997805808489500673
"CBS This Morning",CBSThisMorning,2018-05-19 04:46,46,113," #HarryandMeghan have given their consent and made their marriage vows to each other. They have declared their marriage by the joining of hands and by the giving and receiving of rings. I therefore proclaim that they are husband and wife. CONGRATS! #RoyalWedding pic.twitter.com/8aBxyz2vEV",,,#HarryandMeghan #RoyalWedding,"997805697751449605",https://twitter.com/CBSThisMorning/status/997805697751449605
"CBS This Morning",CBSThisMorning,2018-05-19 04:45,332,1040,"Harry, I give you this ring. As a sign of our marriage. With my body, I honor you. All that I am, I give to you. And all that I have, I share with you. #RoyalWedding #HarryandMeghan http://CBSNews.com/Royals pic.twitter.com/sDWaW32mXB",,,#RoyalWedding #HarryandMeghan,"997805519120273410",https://twitter.com/CBSThisMorning/status/997805519120273410
"Christian Hall",SpazzLion,2018-05-19 04:45,19,91,"Bishop Michael Curry one of them uncles you can’t take now where cause he be doing too much #RoyalWedding #HarryandMeghan pic.twitter.com/W3TEGt23tq",,,#RoyalWedding #HarryandMeghan,"997805501021872128",https://twitter.com/SpazzLion/status/997805501021872128
"J⭐️",foxfilms2,2018-05-19 04:45,48,131,"Currently on TV: CBS- Royal Wedding ABC- Royal Wedding BBC- Royal Wedding CBC- Royal Wedding NBC- Royal Wedding MSNBC- Royal Wedding CNN- Royal Wedding EuroVision- Royal Wedding SkySports- #RoyalWedding ESPN- #RoyalWedding FoxNews- Hillary’s Emails #HarryandMeghan #Windsor",,,#RoyalWedding #RoyalWedding #HarryandMeghan #Windsor,"997805458957197312",https://twitter.com/foxfilms2/status/997805458957197312
"Swin Cash",SwinCash,2018-05-19 04:44,101,541,"Meghan may become a Princess today but she made sure EVERYONE in that church knew exactly where she was rooted! Y’all keep worrying about decorum, she’s worried about representing who she is! I’m here for it all... This is how we do church #royalwedding #HarryandMeghan pic.twitter.com/6NWUeziai5",,,#royalwedding #HarryandMeghan,"997805314614415360",https://twitter.com/SwinCash/status/997805314614415360
"ITV",ITV,2018-05-19 04:44,969,2938,"How cute are the Bridesmaids and Page boys. Prince George and Princess Charlotte are such naturals #RoyalWedding #HarryandMeghan pic.twitter.com/qzh71U7n3N",,,#RoyalWedding #HarryandMeghan,"997805303168192512",https://twitter.com/ITV/status/997805303168192512
"BBC One",BBCOne,2018-05-19 04:44,893,2626,"Cue the tears. #RoyalWedding #HarryAndMeghan pic.twitter.com/Jjm4lUUTZ4",,,#RoyalWedding #HarryAndMeghan,"997805157554384896",https://twitter.com/BBCOne/status/997805157554384896
