username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Helen Hunt",HelenHunt,2018-05-19 12:40,13,358,"Night shooting sucks but the upside... falling asleep to the #royalwedding live! #meghanmarkle #princeharry #Sentebale #service pic.twitter.com/xNTYH2gR38",,,#royalwedding #meghanmarkle #princeharry #Sentebale #service,"997924876739543045",https://twitter.com/HelenHunt/status/997924876739543045
"The Army in London",ArmyInLondon,2018-05-19 12:27,23,123,"The newly married Duke of Sussex saluted soldiers as the wedding carriage passed by Victoria Barracks, Windsor. Salute courtesy of Cpl Larkin #RoyalWedding #PrinceHarry #MeganMarkle #householdcavalry @HCav1660 @Householddiv pic.twitter.com/4IVNTe3DHJ",,@HCav1660 @Householddiv,#RoyalWedding #PrinceHarry #MeganMarkle #householdcavalry,"997921724980133893",https://twitter.com/ArmyInLondon/status/997921724980133893
"Jolly🇬🇧",PFSClassics,2018-05-19 12:25,71,283,"THE Jaguar of the day for #Caturday ... #PrinceHarry #MeganMarkle #RoyalWedding2018 pic.twitter.com/AWNsu8GJs9",,,#Caturday #PrinceHarry #MeganMarkle #RoyalWedding2018,"997921178210787328",https://twitter.com/PFSClassics/status/997921178210787328
"Andy Ostroy",AndyOstroy,2018-05-19 12:13,34,120,"On the very day that #PrinceHarry shows the world the meaning of true love, @POTUS can’t even get his wife’s name right... #trump #melania #melanie @FLOTUS pic.twitter.com/zVTMHMcXCk",,@POTUS @FLOTUS,#PrinceHarry #trump #melania #melanie,"997918185461633025",https://twitter.com/AndyOstroy/status/997918185461633025
"العلومنجية تتح 🧕🏻🐧",Scianm23,2018-05-19 12:13,251,937,"Brothers  Forever and ever, kid, until you're sick and tired of seeing me.” #RoyalWedding #RoyalWeddding #PrinceHarry #PrinceWilliam #RoyalFamily pic.twitter.com/zulTZ1eogs",,,#RoyalWedding #RoyalWeddding #PrinceHarry #PrinceWilliam #RoyalFamily,"997918181657325569",https://twitter.com/Scianm23/status/997918181657325569
"Rhino Conservation Botswana",RhinosBotswana,2018-05-19 12:11,65,184,"#PrinceHarry is a real team player. We're delighted our Royal Patron has found his perfect team mate in Meghan Markle and know that, with her by his side, he'll be even more committed to making the world a better place pic.twitter.com/2RJbh8vS0u",,,#PrinceHarry,"997917681469874176",https://twitter.com/RhinosBotswana/status/997917681469874176
"Simply Meghan Markle",MeghanMarkleOrg,2018-05-19 11:55,23,103,"The Duke and Duchess of Sussex, #MeghanMarkle and #PrinceHarry leaving Windsor Castle to attend an evening reception at Frogmore House - http://meghan-markle.org/gallery/thumbnails.php?album=497 … #RoyalWedding #RoyalWedding2018 #HarryAndMeghan pic.twitter.com/NFKWvW7DLN",,,#MeghanMarkle #PrinceHarry #RoyalWedding #RoyalWedding2018 #HarryAndMeghan,"997913566165561344",https://twitter.com/MeghanMarkleOrg/status/997913566165561344
"GlamourFist",GlamourFist,2018-05-19 11:52,268,746,"This is insanely magical #princeharry #MeganMarkle #RoyalWeddding #RoyalWedding #RoyalWedding2018 #RoyalWeeding #Royal pic.twitter.com/4hwk3ncSR1",,,#princeharry #MeganMarkle #RoyalWeddding #RoyalWedding #RoyalWedding2018 #RoyalWeeding #Royal,"997912785261678597",https://twitter.com/GlamourFist/status/997912785261678597
"Muبashir",mmn_siddiqui,2018-05-19 11:41,12,36,"I want someone to look at me the way #Megan was looking at #PrinceHarry #RoyalWedding2018 pic.twitter.com/pstafBxev6",,,#Megan #PrinceHarry #RoyalWedding2018,"997910026026147841",https://twitter.com/mmn_siddiqui/status/997910026026147841
"JB Diamonds",JBDiamonds1,2018-05-19 11:38,143,290,"#Royal #Wedding #Bridal #Jewelry #NewportBeach #JBDiamonds Google: https://g.co/kgs/TKnJEN #engagementring #OC #diamond #hollywood #glamour #Saturday #fashion #3D #tech #motivation #PrinceHarry #MeghanMarkle #Royals #Inspiration #bride #weekend #RoyalWedding #weekend #cartier pic.twitter.com/AJhq4kvXGY",,,#Royal #Wedding #Bridal #Jewelry #NewportBeach #JBDiamonds #engagementring #OC #diamond #hollywood #glamour #Saturday #fashion #3D #tech #motivation #PrinceHarry #MeghanMarkle #Royals #Inspiration #bride #weekend #RoyalWedding #weekend #cartier,"997909373388115969",https://twitter.com/JBDiamonds1/status/997909373388115969
"Gillian",gillianbcohen,2018-05-19 11:23,27,136,"Never change Harry #PrinceHarry #RoyalWedding pic.twitter.com/zYLkvdhIbJ",,,#PrinceHarry #RoyalWedding,"997905597457752064",https://twitter.com/gillianbcohen/status/997905597457752064
"etalk",etalkCTV,2018-05-19 11:12,11,67,"How #PrinceHarry and #PrinceWilliam honored their mother at the #RoyalWedding via @theloopcahttps://www.theloop.ca/the-seat-next-to-prince-william-was-empty-for-diana/ …",,@theloopcahttps,#PrinceHarry #PrinceWilliam #RoyalWedding,"997902707917635585",https://twitter.com/etalkCTV/status/997902707917635585
"All India Radio News",airnewsalerts,2018-05-19 11:08,21,158,"Britain's #PrinceHarry married US actress #MeghanMarkle in a ceremony at St. George's Chapel at Windsor Castle in London. #RoyalWedding pic.twitter.com/BHlTatpEw8",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997901752111427584",https://twitter.com/airnewsalerts/status/997901752111427584
"Rickey Smiley",RickeySmiley,2018-05-19 11:06,23,255,"History was made when #PrinceHarry and #MeghanMarkle married today: http://bit.ly/2Ivik3j #GetUpMornings #TrendingTopics",,,#PrinceHarry #MeghanMarkle #GetUpMornings #TrendingTopics,"997901269921648646",https://twitter.com/RickeySmiley/status/997901269921648646
"Owen Humphreys",owenhumphreys1,2018-05-19 10:53,66,277,"A few more from my position inside the chapel at Windsor #RoyalWedding #RoyalFamily #PrinceHarry #PrinceHarryAndMeghan @PA pic.twitter.com/Ow5MMeZWd0",,@PA,#RoyalWedding #RoyalFamily #PrinceHarry #PrinceHarryAndMeghan,"997897931557691394",https://twitter.com/owenhumphreys1/status/997897931557691394
"Von_loves_fashion",Vonlovesfashion,2018-05-19 10:47,25,106,"Celebrities at the Royal Wedding; Victoria & David Beckham, Amal & George Clooney, Pippa Middleton & James Matthews and Serena Williams & Alexis Ohanian #RoyalWeddding #HarryAndMegan #MeghanMarkle #PrinceHarry #Celebrities pic.twitter.com/PQeho7pm3W",,,#RoyalWeddding #HarryAndMegan #MeghanMarkle #PrinceHarry #Celebrities,"997896420979027974",https://twitter.com/Vonlovesfashion/status/997896420979027974
"Fox News",FoxNews,2018-05-19 10:30,32,172,". @eltonofficial caught frowning during #MeghanMarkle, #PrinceHarry's #royalweddinghttp://www.foxnews.com/entertainment/2018/05/19/elton-john-caught-frowning-during-meghan-markle-prince-harrys-wedding.html …",,@eltonofficial,#MeghanMarkle #PrinceHarry #royalweddinghttp,"997892326545608704",https://twitter.com/FoxNews/status/997892326545608704
"A",_lifeisbattle,2018-05-19 10:24,4028,21924,"Few things never change. #RoyalWeddding #PrinceHarry . pic.twitter.com/inB8HauCns",,,#RoyalWeddding #PrinceHarry,"997890809478303744",https://twitter.com/_lifeisbattle/status/997890809478303744
"ANI Digital",ani_digital,2018-05-19 10:19,21,105,"The famous #Dabbawalas of Mumbai celebrated the royal wedding of #PrinceHarry and #MeghanMarkle by distributing #sweets to patients of a government hospital in the city #RoyalWedding Read @ANI Story | https://www.aninews.in/news/national/general-news/dabbawalas-celebrate-royal-wedding-distribute-sweets-to-patients201805192215110001/ … pic.twitter.com/87vNhrjS6G",,@ANI,#Dabbawalas #PrinceHarry #MeghanMarkle #sweets #RoyalWedding,"997889517955805185",https://twitter.com/ani_digital/status/997889517955805185
"BrianMayCom",brianmaycom,2018-05-19 10:17,33,130,"Crazy Little Thing Called... a Royal Wedding - 19 May 2018 - Congratulations to #PrinceHarry and his beautiful bride, #Meghan. Happiness always. #CLTCL #royalweddinghttps://youtu.be/bkQo7IBhUiE",,,#PrinceHarry #Meghan #CLTCL #royalweddinghttps,"997889014517649409",https://twitter.com/brianmaycom/status/997889014517649409
"Gilbert Gottfried",RealGilbert,2018-05-19 10:16,42,284,"Why did Prince Harry buy an umbrella? So he could one day be the RAINING King.I apologize for the DOWNFALL of that joke. #RoyalWedding #PrinceHarry Meghan",,,#RoyalWedding #PrinceHarry,"997888721071550467",https://twitter.com/RealGilbert/status/997888721071550467
"BellaNaija Weddings",BellaNaijaWed,2018-05-19 10:12,12,42,"Now this music presentation by Karen Gibson and @TheKingdomChoir got us teary-eyed Spot #PrinceHarry look. Song Stand by me Video @KensingtonRoyal #BellaNaijaWeddings #RoyalWedding #BNxRoyalWedding pic.twitter.com/KsP8FUUKgZ",,@TheKingdomChoir @KensingtonRoyal,#PrinceHarry #BellaNaijaWeddings #RoyalWedding #BNxRoyalWedding,"997887812698599424",https://twitter.com/BellaNaijaWed/status/997887812698599424
"World Music Awards",WORLDMUSICAWARD,2018-05-19 10:06,19,93,"#PrinceHarry & #MeghanMarkle’s Multicultural Wedding enchants the World after break out star Preacher gives passionate sermon about the Power of love and gospel choir takes ceremony to a whole other level! https://www.facebook.com/worldmusicawards/posts/1703548096392963 … pic.twitter.com/cTadam3p0T",,,#PrinceHarry #MeghanMarkle,"997886249280114688",https://twitter.com/WORLDMUSICAWARD/status/997886249280114688
"Rhino Conservation Botswana",RhinosBotswana,2018-05-19 10:06,21,73,"Well the sun has set on the southern African bush but we are sure the #RoyalWedding celebrations will continue well into the night. We wanted to say a closing #congratulations again to the inimitable Duke and Duchess of Sussex, & special thanks to #PrinceHarry for his patronage pic.twitter.com/rl7RXS9dzS",,,#RoyalWedding #congratulations #PrinceHarry,"997886170582388736",https://twitter.com/RhinosBotswana/status/997886170582388736
"Criselda Dudumashe",positivegp,2018-05-19 10:04,20,97,"“You know you're in love when you can't fall asleep because reality is finally better than your dreams.” Prince Harry #DrSeuss #thelookoflove #PrinceHarry #RoyalWedding pic.twitter.com/4Zg1jNT8Bk",,,#DrSeuss #thelookoflove #PrinceHarry #RoyalWedding,"997885779794890755",https://twitter.com/positivegp/status/997885779794890755
"PETA",peta,2018-05-19 10:00,19,86,"A cake fit for today's #RoyalWedding –– and did we mention it's completely #vegan? You HAVE to see @PETAUK's Great Vegan Bake-Off winner's #CrueltyFree version of #PrinceHarry & #MeghanMarkle's wedding cake.http://peta.vg/282o",,@PETAUK,#RoyalWedding #vegan #CrueltyFree #PrinceHarry #MeghanMarkle,"997884816564637696",https://twitter.com/peta/status/997884816564637696
"NDTV",ndtv,2018-05-19 09:43,30,313,"#InPics | Wearing a floral tiara, Princess Charlotte added cute charm to the #RoyalWedding2018 #PrinceHarry #MeghanMarkle pic.twitter.com/kRZPwdtskS",,,#InPics #RoyalWedding2018 #PrinceHarry #MeghanMarkle,"997880348607475712",https://twitter.com/ndtv/status/997880348607475712
"Givenchy",givenchy,2018-05-19 09:26,491,1965,"The Royal Wedding: #PrinceHarry and #MeghanMarkle in a custom #Givenchy Haute Couture dress designed by #ClareWaightKeller pic.twitter.com/FRwCmpWnOK",,,#PrinceHarry #MeghanMarkle #Givenchy #ClareWaightKeller,"997876111316078592",https://twitter.com/givenchy/status/997876111316078592
"China Xinhua News",XHNews,2018-05-19 09:22,57,245,"#PrinceHarry and #MeghanMarkle wave to delighted spectators during #carriageprocession after getting married. #RoyalWedding pic.twitter.com/m2aM4kdlvz",,,#PrinceHarry #MeghanMarkle #carriageprocession #RoyalWedding,"997875180033708032",https://twitter.com/XHNews/status/997875180033708032
"Ghost Of Trafford",ghostoftrafford,2018-05-19 09:10,233,696,"The most romantic moments of the royal wedding pic.twitter.com/9E7G5RAk5z #RoyalWedding #PrinceHarry #MeghanMarkle",,,#RoyalWedding #PrinceHarry #MeghanMarkle,"997872169886593025",https://twitter.com/ghostoftrafford/status/997872169886593025
"African Parks",AfricanParks,2018-05-19 09:09,47,147,"Our heartfelt congratulations go out to our President of African Parks, #PrinceHarry and to #MeghanMarkle on their beautiful wedding, and glorious union. #lovelives #royalwedding @KensingtonRoyal pic.twitter.com/0fP3mEkQZ0",,@KensingtonRoyal,#PrinceHarry #MeghanMarkle #lovelives #royalwedding,"997871792608948224",https://twitter.com/AfricanParks/status/997871792608948224
"Fox News",FoxNews,2018-05-19 09:08,219,1392,"#PrinceHarry, the Duke of Sussex, and #MeghanMarkle, the Duchess of Sussex - man and wife - are seen following their wedding ceremony in the carriage as it tours the town centre back to Windsor Castle. #RoyalWedding pic.twitter.com/BLGrKTdgam",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997871647951646721",https://twitter.com/FoxNews/status/997871647951646721
"I AM",SowingAnReaping,2018-05-19 09:05,119,939,"WE see You Mama, Rocking those Dreads & Nose Ring & the Duchess of Sussex #RoyalSistah #BlackGirlMajic #RoyalWedding Meghan and Harry #HarryandMeghan #PrinceHarry #BishopCurry #RoyalFamily #MeghanMarkle pic.twitter.com/63r61wwlFh",,,#RoyalSistah #BlackGirlMajic #RoyalWedding #HarryandMeghan #PrinceHarry #BishopCurry #RoyalFamily #MeghanMarkle,"997870755881930753",https://twitter.com/SowingAnReaping/status/997870755881930753
"Cyrus McQueen",CyrusMMcQueen,2018-05-19 09:03,55,561,"I think one unforeseen byproduct of #PrinceHarry marrying #MeghanMarkle is, around the hood, you’re gonna see a lot more girls named Meghan instead of Princess from now on... #RoyalWedding",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997870344903057408",https://twitter.com/CyrusMMcQueen/status/997870344903057408
"Fox News",FoxNews,2018-05-19 09:00,106,679,"#PrinceHarry and #MeghanMarkle kiss on the steps of St George's Chapel after the wedding ceremony #RoyalWedding http://fxn.ws/2rTRCXI pic.twitter.com/65OaXGkBqv",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997869576321945600",https://twitter.com/FoxNews/status/997869576321945600
"Access",accessonline,2018-05-19 09:00,28,115,"These sweet, subtle moments between #PrinceHarry & #MeghanMarkle healed my heart & made me believe in love again http://ahwd.tv/RJRqVw pic.twitter.com/lZj5j218yg",,,#PrinceHarry #MeghanMarkle,"997869496814759938",https://twitter.com/accessonline/status/997869496814759938
"Sir Stevo Timothy",SirStevoTimothy,2018-05-19 08:52,309,811,"Irish people during the Royal Wedding See us LIVE IN Cardiff this June: https://tinyurl.com/y8nyd3d6 #MeghanMarkle #PrinceHarry #HarryAndMeghan #royalwedding pic.twitter.com/ej4ktglm0Z",,,#MeghanMarkle #PrinceHarry #HarryAndMeghan #royalwedding,"997867623823106048",https://twitter.com/SirStevoTimothy/status/997867623823106048
"Rodney Saulsberry",rodtalks,2018-05-19 08:46,57,309,"A very impressive performance by cellist Sheku Kanneh-Mason at the Royal Wedding! #RoyalWedding2018 #shekukannehmason #MeganMarkle #wedding #HarryAndMegan #royal #princeharry i will pic.twitter.com/bMaUTOe68c",,,#RoyalWedding2018 #shekukannehmason #MeganMarkle #wedding #HarryAndMegan #royal #princeharry,"997865978322075648",https://twitter.com/rodtalks/status/997865978322075648
"Drew Powell",thedrewpowell,2018-05-19 08:41,51,427,"FYI the #RoyalWedding is just a pre-party for next weekend in #London! I may not be as pretty as #MeghanMarkle but I WILL have a beard like #PrinceHarry! And @seanpertwee has promised lotsa Hula-Hoops & Hobnobs! #Gotham unit reunited! @mister_CMS @robinlordtaylor @realdavidmazouz pic.twitter.com/Xk8LmsCpuq",,@seanpertwee @mister_CMS @robinlordtaylor @realdavidmazouz,#RoyalWedding #London #MeghanMarkle #PrinceHarry #Gotham,"997864722681749505",https://twitter.com/thedrewpowell/status/997864722681749505
"Donald J. Trump                             ᵖᵃʳᵒᵈʸ",realDonaldTrFan,2018-05-19 08:15,756,3102,"Even though I WASN'T invited to the wedding OR there reception by the TOTALLY OVERRATED royal couple. I was GRASCIOUS and sent them a GIFT on behalf of the citizens of the United States of America (a $25 gift card for Dunkin Donuts). #RoyalWedding #SaturdayMorning #PrinceHarry",,,#RoyalWedding #SaturdayMorning #PrinceHarry,"997858225776201728",https://twitter.com/realDonaldTrFan/status/997858225776201728
"Who What Wear",WhoWhatWear,2018-05-19 08:06,126,517,"He's a married man now. #RoyalWedding #PrincessDiana #PrinceHarry pic.twitter.com/SVBoqJckFJ",,,#RoyalWedding #PrincessDiana #PrinceHarry,"997855979373936642",https://twitter.com/WhoWhatWear/status/997855979373936642
"Said T Jawad",AmbassadorJawad,2018-05-19 08:05,19,91,"#PrinceHarry as we celebrate your magnificent wedding, I want to thank you for your courageous military services in Helmand, Afghanistan to make the world a safer place for our children. #RoyalWedding https://youtu.be/hmVithsjGVs via @Afghan_Emb_LON",,@Afghan_Emb_LON,#PrinceHarry #RoyalWedding,"997855728584069122",https://twitter.com/AmbassadorJawad/status/997855728584069122
"Glamour",glamourmag,2018-05-19 08:05,40,199,"ICYMI: Here are all the celebrity arrivals from #MeghanMarkle and #PrinceHarry’s #RoyalWedding pic.twitter.com/BtkwqzCFpE",,,#MeghanMarkle #PrinceHarry #RoyalWedding,"997855661013831680",https://twitter.com/glamourmag/status/997855661013831680
"China Xinhua News",XHNews,2018-05-19 08:01,71,309,"#PrinceHarry and his bride #MeghanMarkle leave #WindsorCastle in a carriage during a procession after getting married pic.twitter.com/uO7MRoVfR1",,,#PrinceHarry #MeghanMarkle #WindsorCastle,"997854845905309696",https://twitter.com/XHNews/status/997854845905309696
"PETA",peta,2018-05-19 08:00,119,442,"Introducing Merry! Named after #MeghanMarkle & #PrinceHarry, @PETAIndia is gifting the royal couple with an adopted rescue bull in honor of their #RoyalWedding. His days of pulling carts in #India are behind him – he now lives in peace at a sanctuary! http://bit.ly/2IIP88a pic.twitter.com/qrSTsCYEBj",,@PETAIndia,#MeghanMarkle #PrinceHarry #RoyalWedding #India,"997854572390551555",https://twitter.com/peta/status/997854572390551555
"NASA Goddard Images",NASAGoddardPix,2018-05-19 07:54,41,164,"Image from space captures clear skies for #PrinceHarry and #MeghanMarkle's #RoyalWedding this #SaturdayMorning: http://bit.ly/2GzjViv pic.twitter.com/aXzA341SOb",,,#PrinceHarry #MeghanMarkle #RoyalWedding #SaturdayMorning,"997852985672851457",https://twitter.com/NASAGoddardPix/status/997852985672851457
"Rodney Saulsberry",rodtalks,2018-05-19 07:44,53,386,"Bishop Curry brought the Gospel to the Royal Wedding! #RoyalFamily #RoyalWedding2018 #PrinceHarry #MeghanAndHarry #MeghanMarkle #BishopCurry pic.twitter.com/YsLzZx3wl7",,,#RoyalFamily #RoyalWedding2018 #PrinceHarry #MeghanAndHarry #MeghanMarkle #BishopCurry,"997850446956916736",https://twitter.com/rodtalks/status/997850446956916736
"Yui Mok",YuiMok,2018-05-19 07:44,1416,8685,"♫ Love and marriage, love and marriage, Go together like a horse and carriage ♫ A view of the happy couple from the top of the George IV Gateway at Windsor Castle. #PrinceHarry #MeghanMarkle #RoyalWedding pic.twitter.com/PmSL9E9iud",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997850420772040704",https://twitter.com/YuiMok/status/997850420772040704
"Sarah Kagingo",SarahKagingo,2018-05-19 07:41,31,74,"Boys to Men.... #PrinceHarry #PrinceWilliam #HarryAndMeghan #RoyalWedding #RoyalWedding2018 pic.twitter.com/j6cEnVCpK3",,,#PrinceHarry #PrinceWilliam #HarryAndMeghan #RoyalWedding #RoyalWedding2018,"997849675540639750",https://twitter.com/SarahKagingo/status/997849675540639750
"PoliticusUSA",politicususa,2018-05-19 07:31,764,1458,"BBC Takes Epic Dig At Trump By Tweeting Royal Wedding-Inauguration Crowd Size Comparison https://www.politicususa.com/2018/05/19/royal-wedding-inauguration-crowd.html … via @politicususa #ctl #p2 #RoyalWedding #PrinceHarry #MeghanMarkle",,@politicususa,#ctl #p2 #RoyalWedding #PrinceHarry #MeghanMarkle,"997847312947974152",https://twitter.com/politicususa/status/997847312947974152
"Global Grind",GlobalGrind,2018-05-19 07:21,48,136,"Congrats to #MeghanMarkle & #PrinceHarry [: Getty] #RoyalWedding #RoyalWedding2018 pic.twitter.com/dY46FuTHKc",,,#MeghanMarkle #PrinceHarry #RoyalWedding #RoyalWedding2018,"997844709744799744",https://twitter.com/GlobalGrind/status/997844709744799744
"Portia Gumede",portiagumedesa,2018-05-19 07:12,17,89,"On this day #MeghanMarkle married #PrinceHarry .... Malcolm x was also born today May 19, 1925. A bride gets to choose her wedding date. Royals have a woke one in their midst. #RoyalWedding Amandla pic.twitter.com/Nms12rgjdu",,,#MeghanMarkle #PrinceHarry #RoyalWedding,"997842437988110337",https://twitter.com/portiagumedesa/status/997842437988110337
"GIPHY",GIPHY,2018-05-19 07:09,53,220,"Find you a #PrinceHarry. A thread of three GIFs you need #HarryandMeghan #RoyalWedding pic.twitter.com/hHYFwp4wnQ",,,#PrinceHarry #HarryandMeghan #RoyalWedding,"997841775132856321",https://twitter.com/GIPHY/status/997841775132856321
"Rookie",royalfocus1,2018-05-19 07:06,54,179,"The #Suits co-stars of #MeghanMarkle arrive to watch her marry #PrinceHarry #RickHoffman, #PatrickJAdams, #SarahRafferty #GabrielMacht #RoyalWedding @ShutterstockNow #Nikon #NikonD5 @UKNikon pic.twitter.com/7gKOm5fLEg",,@ShutterstockNow @UKNikon,#Suits #MeghanMarkle #PrinceHarry #RickHoffman #PatrickJAdams #SarahRafferty #GabrielMacht #RoyalWedding #Nikon #NikonD5,"997841014797848580",https://twitter.com/royalfocus1/status/997841014797848580
"Logo 🏳️‍🌈",LogoTV,2018-05-19 07:03,21,125,"Our #RoyalWedding, tbh. For real tho, congratulations to #PrinceHarry and #MeghanMarkle. We love any opportunity to celebrate love! pic.twitter.com/BwYq73gtHd",,,#RoyalWedding #PrinceHarry #MeghanMarkle,"997840167510650880",https://twitter.com/LogoTV/status/997840167510650880
"Preetham S",PrithamSadashiv,2018-05-19 06:51,27,116,"@PriyankaChopra in a custom @FollowWestwood Dress, Philip Treacy Fascinator, Dior Clutch & Lorraine Schwartz Jewels arrives at St George's Chapel for the Wedding of #MeghanMarkle & #PrinceHarry in Windsor, England. #OOTD #PriyankaChopra #VivienneWestwood #RoyalWedding pic.twitter.com/6nBW5ag37M",,@PriyankaChopra @FollowWestwood,#MeghanMarkle #PrinceHarry #OOTD #PriyankaChopra #VivienneWestwood #RoyalWedding,"997837148249190400",https://twitter.com/PrithamSadashiv/status/997837148249190400
"Rickey Smiley",RickeySmiley,2018-05-19 06:50,100,899,"#MeghanMarkle and #PrinceHarry are officially husband and wife: http://bit.ly/2k9qeAv Congratulations! #RoyalWedding pic.twitter.com/Q7jfEFjCSG",,,#MeghanMarkle #PrinceHarry #RoyalWedding,"997836791926476801",https://twitter.com/RickeySmiley/status/997836791926476801
"💙daphne ◟̽◞̽ ♥️#TwoOfUs",daphne_lee2015,2018-05-19 06:46,283,876,"Marry someone who looks at you like Prince Harry stares at Mehgan.. whispering “you look amazing” when all eyes on you.. gosh, couple goals #royalwedding #MeghanMarkle #PrinceHarry #britishroyals pic.twitter.com/85IJrXLfED",,,#royalwedding #MeghanMarkle #PrinceHarry #britishroyals,"997835931267878912",https://twitter.com/daphne_lee2015/status/997835931267878912
"Fox News",FoxNews,2018-05-19 06:44,43,303,"Louisa James: All we wanted for [ #PrinceHarry] was to find a nice woman to share his life with, and what a woman he has found. #RoyalWedding pic.twitter.com/HThkHy0Pc3",,,#PrinceHarry #RoyalWedding,"997835402219278336",https://twitter.com/FoxNews/status/997835402219278336
"aakash",_azaam__,2018-05-19 06:43,59,301,"Princess Diana would be so proud of her littlest boy today #RoyalWedding #HarryandMeghan #PrinceHarry pic.twitter.com/a8hBpVb49y",,,#RoyalWedding #HarryandMeghan #PrinceHarry,"997835143090917376",https://twitter.com/_azaam__/status/997835143090917376
"Maison Birks",MaisonBirks,2018-05-19 06:42,19,105,"The mother of the bride, Ms. Doria Ralgand, wore Birks as she watched her daughter #MeghanMarkle marry #PrinceHarry. #RoyalWedding Shop #BirksRoseeDuMatin Pearl and Diamond Drop Earrings: http://bit.ly/2GvoHgV #BirksSnowflake Oval Diamond Pavé Pendant launching this fall! pic.twitter.com/BpZuC6SNCm",,,#MeghanMarkle #PrinceHarry #RoyalWedding #BirksRoseeDuMatin #BirksSnowflake,"997834974400253954",https://twitter.com/MaisonBirks/status/997834974400253954
"Fox News",FoxNews,2018-05-19 06:40,53,258,". @eltonofficial caught frowning during #MeghanMarkle, #PrinceHarry's #royalweddinghttp://www.foxnews.com/entertainment/2018/05/19/elton-john-caught-frowning-during-meghan-markle-prince-harrys-wedding.html …",,@eltonofficial,#MeghanMarkle #PrinceHarry #royalweddinghttp,"997834333447745537",https://twitter.com/FoxNews/status/997834333447745537
"Hannah Simpson   חנה הייה-לב סימפסון",hannsimp,2018-05-19 06:35,22,111,"Donald Trump made an ultimatum to the British Royal Family today: “If you don’t invite me to your next wedding, I won’t invite you to my next wedding.” #RoyalWedding #MeghanAndHarry #PrinceHarry #MeghanMarkle @realDonaldTrump",,@realDonaldTrump,#RoyalWedding #MeghanAndHarry #PrinceHarry #MeghanMarkle,"997833200247427072",https://twitter.com/hannsimp/status/997833200247427072
"Fox News",FoxNews,2018-05-19 06:30,199,713,"#MeghanMarkle, #PrinceHarry hear address from US Bishop Michael Curry at wedding https://fxn.ws/2IydySk pic.twitter.com/XkaJDr0koS",,,#MeghanMarkle #PrinceHarry,"997831944955101184",https://twitter.com/FoxNews/status/997831944955101184
"Defence Operations 🇬🇧",DefenceOps,2018-05-19 06:30,29,92,"Congratulations to HRH #PrinceHarry and Ms. Megan Markle on their #RoyalWedding from service personnel deployed all over the world; including in #SouthSudan where they are currently working with the @UN #M+H @DefenceHQ @unmissmedia @KensingtonRoyal pic.twitter.com/z5pfXqiR48",,@UN @DefenceHQ @unmissmedia @KensingtonRoyal,#PrinceHarry #RoyalWedding #SouthSudan #M,"997831789862322177",https://twitter.com/DefenceOps/status/997831789862322177
"Danny Lawson",DannyLawPhoto,2018-05-19 06:29,268,1146,"It's the KISS!!!! Congrats Harry and Meghan!!! #PrinceHarry #MeghanMarkle #RoyalWedding pic.twitter.com/RDtLsg8UrW",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997831556797526016",https://twitter.com/DannyLawPhoto/status/997831556797526016
"Good Housekeeping",goodhousemag,2018-05-19 06:14,16,83,"We're STILL not over #PrinceHarry's face when he watched his beloved bride #MeghanMarkle walk down the aisle. So emotional! #RoyalWedding pic.twitter.com/e3Eh0OmqJO",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997827919773913088",https://twitter.com/goodhousemag/status/997827919773913088
"YBF CHIC",TheYBF,2018-05-19 06:07,39,145,"Find someone who looks at you like this. Prince Harry also told Meghan after saying their vows, “I’m so lucky.” #NeverSettle #RoyalWedding #YBFWeddings #MeghanMarkle #PrinceHarry https://ift.tt/2IURNMa pic.twitter.com/lG8AWgLkn5",,,#NeverSettle #RoyalWedding #YBFWeddings #MeghanMarkle #PrinceHarry,"997826118597206023",https://twitter.com/TheYBF/status/997826118597206023
"NEWS TV RÉAL",NewsTVreal,2018-05-19 06:03,298,755,"« You look amazing. I'm so lucky. » #RoyalWedding #HarryandMeghan #MariagePrincier #PrinceHarry pic.twitter.com/m7ptRMBRsV",,,#RoyalWedding #HarryandMeghan #MariagePrincier #PrinceHarry,"997825096055214081",https://twitter.com/NewsTVreal/status/997825096055214081
"Fox News",FoxNews,2018-05-19 06:03,377,2688,"Princess Charlotte waves to #PrinceHarry and #MeghanMarkle on the steps of St George's Chapel after the #RoyalWedding https://fxn.ws/2rTRCXI pic.twitter.com/va6bl3vvaQ",,,#PrinceHarry #MeghanMarkle #RoyalWedding,"997825001104474112",https://twitter.com/FoxNews/status/997825001104474112
